route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
2328,293.0.2,5310516,Millcreek Station,,0,1167641,230661,1,1
2328,293.0.2,5310480,Millcreek Station,,0,1167649,230661,1,1
2328,293.0.2,5310517,Millcreek Station,,0,1167648,230661,1,1
2328,293.0.2,5310500,Millcreek Station,,0,1167647,230661,1,1
2328,293.0.2,5310518,Millcreek Station,,0,1167646,230661,1,1
2328,293.0.2,5310491,Millcreek Station,,0,1167645,230661,1,1
2328,293.0.2,5310519,Millcreek Station,,0,1167650,230661,1,1
2328,293.0.2,5310546,Millcreek Station,,0,1167641,230661,1,1
2328,293.0.2,5310577,Olympus Cove P+R,,1,1167643,230662,1,1
2328,293.0.2,5310578,Olympus Cove P+R,,1,1167642,230662,1,1
2328,293.0.2,5310579,Olympus Cove P+R,,1,1167647,230662,1,1
2328,293.0.2,5310580,Olympus Cove P+R,,1,1167646,230662,1,1
2328,293.0.2,5310615,Olympus Cove P+R,,1,1167651,230662,1,1
2328,293.0.2,5310581,Olympus Cove P+R,,1,1167645,230662,1,1
2328,293.0.2,5310582,Olympus Cove P+R,,1,1167650,230662,1,1
2328,293.0.2,5310573,Olympus Cove P+R,,1,1167644,230662,1,1
2328,293.0.2,5310583,Olympus Cove P+R,,1,1167641,230662,1,1
2328,293.0.2,5310569,Olympus Cove P+R,,1,1167649,230662,1,1
2328,293.0.2,5310584,Olympus Cove P+R,,1,1167643,230662,1,1
2328,293.0.2,5310566,Olympus Cove P+R,,1,1167648,230662,1,1
2328,293.0.2,5310585,Olympus Cove P+R,,1,1167642,230662,1,1
2328,293.0.2,5310552,Olympus Cove P+R,,1,1167647,230662,1,1
2328,293.0.2,5310586,Olympus Cove P+R,,1,1167652,230662,1,1
2328,293.0.2,5310556,Olympus Cove P+R,,1,1167646,230662,1,1
2328,293.0.2,5310587,Olympus Cove P+R,,1,1167651,230662,1,1
2328,293.0.2,5310562,Olympus Cove P+R,,1,1167645,230662,1,1
2328,293.0.2,5310588,Olympus Cove P+R,,1,1167650,230662,1,1
2328,293.0.2,5310547,Olympus Cove P+R,,1,1167644,230662,1,1
2328,293.0.2,5310589,Olympus Cove P+R,,1,1167641,230662,1,1
2328,293.0.2,5310575,Olympus Cove P+R,,1,1167378,230662,1,1
2328,293.0.2,5310590,Olympus Cove P+R,,1,1167649,230662,1,1
2328,293.0.2,5310571,Olympus Cove P+R,,1,1167643,230662,1,1
2328,293.0.2,5310591,Olympus Cove P+R,,1,1167648,230662,1,1
2328,293.0.2,5310563,Olympus Cove P+R,,1,1167642,230662,1,1
2328,293.0.2,5310592,Olympus Cove P+R,,1,1167647,230662,1,1
2328,293.0.2,5310553,Olympus Cove P+R,,1,1167652,230662,1,1
2328,293.0.2,5310593,Olympus Cove P+R,,1,1167646,230662,1,1
2328,293.0.2,5310558,Olympus Cove P+R,,1,1167651,230662,1,1
2328,293.0.2,5310594,Olympus Cove P+R,,1,1167645,230662,1,1
2328,293.0.2,5310560,Olympus Cove P+R,,1,1167650,230662,1,1
2328,293.0.2,5310595,Olympus Cove P+R,,1,1167644,230662,1,1
2328,293.0.2,5310549,Olympus Cove P+R,,1,1167641,230662,1,1
2328,293.0.2,5310596,Olympus Cove P+R,,1,1167378,230662,1,1
2328,293.0.2,5310576,Olympus Cove P+R,,1,1167649,230662,1,1
2328,293.0.2,5310597,Olympus Cove P+R,,1,1167643,230662,1,1
2328,293.0.2,5310567,Olympus Cove P+R,,1,1167648,230662,1,1
2328,293.0.2,5310598,Olympus Cove P+R,,1,1167642,230662,1,1
2328,293.0.2,5310564,Olympus Cove P+R,,1,1167647,230662,1,1
2328,293.0.2,5310599,Olympus Cove P+R,,1,1167652,230662,1,1
2328,293.0.2,5310554,Olympus Cove P+R,,1,1167646,230662,1,1
2328,293.0.2,5310600,Olympus Cove P+R,,1,1167651,230662,1,1
2328,293.0.2,5310555,Olympus Cove P+R,,1,1167645,230662,1,1
2328,293.0.2,5310601,Olympus Cove P+R,,1,1167650,230662,1,1
2328,293.0.2,5310561,Olympus Cove P+R,,1,1167644,230662,1,1
2328,293.0.2,5310602,Olympus Cove P+R,,1,1167641,230662,1,1
2328,293.0.2,5310550,Olympus Cove P+R,,1,1167378,230662,1,1
2328,293.0.2,5310603,Olympus Cove P+R,,1,1167649,230662,1,1
2328,293.0.2,5310574,Olympus Cove P+R,,1,1167643,230662,1,1
2328,293.0.2,5310604,Olympus Cove P+R,,1,1167648,230662,1,1
2328,293.0.2,5310568,Olympus Cove P+R,,1,1167642,230662,1,1
2328,293.0.2,5310605,Olympus Cove P+R,,1,1167647,230662,1,1
2328,293.0.2,5310565,Olympus Cove P+R,,1,1167652,230662,1,1
2328,293.0.2,5310606,Olympus Cove P+R,,1,1167646,230662,1,1
2328,293.0.2,5310551,Olympus Cove P+R,,1,1167651,230662,1,1
2328,293.0.2,5310607,Olympus Cove P+R,,1,1167645,230662,1,1
2328,293.0.2,5310557,Olympus Cove P+R,,1,1167650,230662,1,1
2328,293.0.2,5310608,Olympus Cove P+R,,1,1167641,230662,1,1
2328,293.0.2,5310548,Olympus Cove P+R,,1,1167649,230662,1,1
2328,293.0.2,5310609,Olympus Cove P+R,,1,1167648,230662,1,1
2328,293.0.2,5310570,Olympus Cove P+R,,1,1167647,230662,1,1
2328,293.0.2,5310610,Olympus Cove P+R,,1,1167646,230662,1,1
2328,293.0.2,5310559,Olympus Cove P+R,,1,1167645,230662,1,1
2328,293.0.2,5310611,Olympus Cove P+R,,1,1167650,230662,1,1
2328,293.0.2,5310572,Olympus Cove P+R,,1,1167641,230662,1,1
2328,293.0.2,5310612,Olympus Cove P+R,,1,1167649,230662,1,1
2328,293.0.2,5310613,Olympus Cove P+R,,1,1167648,230662,1,1
2328,293.0.2,5310614,Olympus Cove P+R,,1,1167647,230662,1,1
2332,293.0.2,5310882,Magna (8400 West),,0,1167646,230663,1,1
2332,293.0.2,5310847,Magna (8400 West),,0,1167651,230663,1,1
2332,293.0.2,5310848,Magna (8400 West),,0,1167650,230663,1,1
2332,293.0.2,5310849,Magna (8400 West),,0,1167641,230663,1,1
2332,293.0.2,5310850,Magna (8400 West),,0,1167643,230663,1,1
2332,293.0.2,5310856,Magna (8400 West),,0,1167648,230663,1,1
2332,293.0.2,5310851,Magna (8400 West),,0,1167642,230663,1,1
2332,293.0.2,5310857,Magna (8400 West),,0,1167647,230663,1,1
2332,293.0.2,5310826,Magna (8400 West),,0,1167652,230663,1,1
2332,293.0.2,5310858,Magna (8400 West),,0,1167646,230663,1,1
2332,293.0.2,5310831,Magna (8400 West),,0,1167651,230663,1,1
2332,293.0.2,5310859,Magna (8400 West),,0,1167645,230663,1,1
2332,293.0.2,5310819,Magna (8400 West),,0,1167650,230663,1,1
2332,293.0.2,5310860,Magna (8400 West),,0,1167644,230663,1,1
2332,293.0.2,5310843,Magna (8400 West),,0,1167641,230663,1,1
2332,293.0.2,5310861,Magna (8400 West),,0,1167649,230663,1,1
2332,293.0.2,5310841,Magna (8400 West),,0,1167643,230663,1,1
2332,293.0.2,5310862,Magna (8400 West),,0,1167648,230663,1,1
2332,293.0.2,5310837,Magna (8400 West),,0,1167642,230663,1,1
2332,293.0.2,5310863,Magna (8400 West),,0,1167647,230663,1,1
2332,293.0.2,5310821,Magna (8400 West),,0,1167652,230663,1,1
2332,293.0.2,5310864,Magna (8400 West),,0,1167646,230663,1,1
2332,293.0.2,5310827,Magna (8400 West),,0,1167651,230663,1,1
2332,293.0.2,5310865,Magna (8400 West),,0,1167645,230663,1,1
2332,293.0.2,5310833,Magna (8400 West),,0,1167650,230663,1,1
2332,293.0.2,5310866,Magna (8400 West),,0,1167644,230663,1,1
2332,293.0.2,5310817,Magna (8400 West),,0,1167641,230663,1,1
2332,293.0.2,5310867,Magna town center,,0,1167378,230664,1,1
2332,293.0.2,5310845,Magna town center,,0,1167649,230664,1,1
2332,293.0.2,5310868,Magna town center,,0,1167643,230664,1,1
2332,293.0.2,5310842,Magna town center,,0,1167648,230664,1,1
2332,293.0.2,5310869,Magna town center,,0,1167642,230664,1,1
2332,293.0.2,5310834,Magna town center,,0,1167647,230664,1,1
2332,293.0.2,5310870,Magna town center,,0,1167652,230664,1,1
2332,293.0.2,5310822,Magna town center,,0,1167646,230664,1,1
2332,293.0.2,5310871,Magna town center,,0,1167651,230664,1,1
2332,293.0.2,5310828,Magna town center,,0,1167645,230664,1,1
2332,293.0.2,5310872,Magna town center,,0,1167650,230664,1,1
2332,293.0.2,5310830,Magna town center,,0,1167644,230664,1,1
2332,293.0.2,5310873,Magna town center,,0,1167641,230664,1,1
2332,293.0.2,5310818,Magna town center,,0,1167378,230664,1,1
2332,293.0.2,5310874,Magna town center,,0,1167649,230664,1,1
2332,293.0.2,5310846,Magna town center,,0,1167643,230664,1,1
2332,293.0.2,5310875,Magna town center,,0,1167648,230664,1,1
2332,293.0.2,5310839,Magna town center,,0,1167642,230664,1,1
2332,293.0.2,5310876,Magna town center,,0,1167647,230664,1,1
2332,293.0.2,5310835,Magna town center,,0,1167652,230664,1,1
2332,293.0.2,5310877,Magna town center,,0,1167646,230664,1,1
2332,293.0.2,5310823,Magna town center,,0,1167651,230664,1,1
2332,293.0.2,5310878,Magna town center,,0,1167645,230664,1,1
2332,293.0.2,5310825,Magna town center,,0,1167650,230664,1,1
2332,293.0.2,5310879,Magna town center,,0,1167644,230664,1,1
2332,293.0.2,5310832,Magna town center,,0,1167641,230664,1,1
2332,293.0.2,5310880,Magna town center,,0,1167378,230664,1,1
2332,293.0.2,5310820,Magna town center,,0,1167649,230664,1,1
2332,293.0.2,5310881,Magna town center,,0,1167643,230664,1,1
2332,293.0.2,5310844,Magna town center,,0,1167648,230664,1,1
2332,293.0.2,5310884,Magna town center,,0,1167647,230664,1,1
2332,293.0.2,5310840,Magna town center,,0,1167646,230664,1,1
2332,293.0.2,5310836,Magna town center,,0,1167645,230664,1,1
2332,293.0.2,5310852,Magna town center,,0,1167650,230664,1,1
2332,293.0.2,5310824,Magna town center,,0,1167641,230664,1,1
2332,293.0.2,5310853,Magna town center,,0,1167649,230664,1,1
2332,293.0.2,5310816,Magna town center,,0,1167648,230664,1,1
2332,293.0.2,5310854,Magna town center,,0,1167647,230664,1,1
2332,293.0.2,5310838,Magna town center,,0,1167646,230664,1,1
2332,293.0.2,5310855,Magna town center,,0,1167645,230664,1,1
2332,293.0.2,5310829,Magna town center,,0,1167650,230664,1,1
2332,293.0.2,5310883,Magna town center,,0,1167641,230664,1,1
2332,293.0.2,5310915,Millcreek Station,,1,1167642,230665,1,1
2332,293.0.2,5310916,Millcreek Station,,1,1167647,230665,1,1
2332,293.0.2,5310917,Millcreek Station,,1,1167646,230665,1,1
2332,293.0.2,5310924,Millcreek Station,,1,1167651,230665,1,1
2332,293.0.2,5310886,Millcreek Station,,1,1167645,230665,1,1
2332,293.0.2,5310925,Millcreek Station,,1,1167650,230665,1,1
2332,293.0.2,5310892,Millcreek Station,,1,1167644,230665,1,1
2332,293.0.2,5310926,Millcreek Station,,1,1167641,230665,1,1
2332,293.0.2,5310898,Millcreek Station,,1,1167649,230665,1,1
2332,293.0.2,5310927,Millcreek Station,,1,1167643,230665,1,1
2332,293.0.2,5310908,Millcreek Station,,1,1167648,230665,1,1
2332,293.0.2,5310928,Millcreek Station,,1,1167642,230665,1,1
2332,293.0.2,5310904,Millcreek Station,,1,1167647,230665,1,1
2332,293.0.2,5310929,Millcreek Station,,1,1167652,230665,1,1
2332,293.0.2,5310902,Millcreek Station,,1,1167646,230665,1,1
2332,293.0.2,5310930,Millcreek Station,,1,1167651,230665,1,1
2332,293.0.2,5310911,Millcreek Station,,1,1167645,230665,1,1
2332,293.0.2,5310931,Millcreek Station,,1,1167650,230665,1,1
2332,293.0.2,5310888,Millcreek Station,,1,1167644,230665,1,1
2332,293.0.2,5310932,Millcreek Station,,1,1167641,230665,1,1
2332,293.0.2,5310894,Millcreek Station,,1,1167378,230665,1,1
2332,293.0.2,5310933,Millcreek Station,,1,1167649,230665,1,1
2332,293.0.2,5310895,Millcreek Station,,1,1167643,230665,1,1
2332,293.0.2,5310934,Millcreek Station,,1,1167648,230665,1,1
2332,293.0.2,5310909,Millcreek Station,,1,1167642,230665,1,1
2332,293.0.2,5310935,Millcreek Station,,1,1167647,230665,1,1
2332,293.0.2,5310906,Millcreek Station,,1,1167652,230665,1,1
2332,293.0.2,5310936,Millcreek Station,,1,1167646,230665,1,1
2332,293.0.2,5310900,Millcreek Station,,1,1167651,230665,1,1
2332,293.0.2,5310937,Millcreek Station,,1,1167645,230665,1,1
2332,293.0.2,5310913,Millcreek Station,,1,1167650,230665,1,1
2332,293.0.2,5310938,Millcreek Station,,1,1167644,230665,1,1
2332,293.0.2,5310889,Millcreek Station,,1,1167641,230665,1,1
2332,293.0.2,5310939,Millcreek Station,,1,1167378,230666,1,1
2332,293.0.2,5310890,Millcreek Station,,1,1167649,230666,1,1
2332,293.0.2,5310940,Millcreek Station,,1,1167643,230666,1,1
2332,293.0.2,5310896,Millcreek Station,,1,1167648,230666,1,1
2332,293.0.2,5310941,Millcreek Station,,1,1167642,230666,1,1
2332,293.0.2,5310910,Millcreek Station,,1,1167647,230666,1,1
2332,293.0.2,5310942,Millcreek Station,,1,1167652,230666,1,1
2332,293.0.2,5310903,Millcreek Station,,1,1167646,230666,1,1
2332,293.0.2,5310943,Millcreek Station,,1,1167651,230666,1,1
2332,293.0.2,5310901,Millcreek Station,,1,1167645,230666,1,1
2332,293.0.2,5310944,Millcreek Station,,1,1167650,230666,1,1
2332,293.0.2,5310914,Millcreek Station,,1,1167644,230666,1,1
2332,293.0.2,5310945,Millcreek Station,,1,1167641,230666,1,1
2332,293.0.2,5310887,Millcreek Station,,1,1167378,230666,1,1
2332,293.0.2,5310946,Millcreek Station,,1,1167649,230666,1,1
2332,293.0.2,5310891,Millcreek Station,,1,1167643,230666,1,1
2332,293.0.2,5310947,Millcreek Station,,1,1167648,230666,1,1
2332,293.0.2,5310897,Millcreek Station,,1,1167642,230666,1,1
2332,293.0.2,5310948,Millcreek Station,,1,1167647,230666,1,1
2332,293.0.2,5310907,Millcreek Station,,1,1167652,230666,1,1
2332,293.0.2,5310949,Millcreek Station,,1,1167646,230666,1,1
2332,293.0.2,5310905,Millcreek Station,,1,1167651,230666,1,1
2332,293.0.2,5310952,Millcreek Station,,1,1167645,230666,1,1
2332,293.0.2,5310950,Millcreek Station,,1,1167650,230666,1,1
2332,293.0.2,5310918,Millcreek Station,,1,1167641,230666,1,1
2332,293.0.2,5310912,Millcreek Station,,1,1167649,230666,1,1
2332,293.0.2,5310919,Millcreek Station,,1,1167648,230666,1,1
2332,293.0.2,5310893,Millcreek Station,,1,1167647,230666,1,1
2332,293.0.2,5310920,Millcreek Station,,1,1167646,230666,1,1
2332,293.0.2,5310899,Millcreek Station,,1,1167645,230666,1,1
2332,293.0.2,5310921,Millcreek Station,,1,1167650,230666,1,1
2332,293.0.2,5310885,Millcreek Station,,1,1167641,230666,1,1
2332,293.0.2,5310922,Millcreek Station,,1,1167649,230666,1,1
2332,293.0.2,5310923,Millcreek Station,,1,1167648,230666,1,1
2332,293.0.2,5310951,Millcreek Station,,1,1167647,230666,1,1
2343,293.0.2,5311334,Murray Central Station,,0,1167355,230669,1,1
2343,293.0.2,5311341,Murray Central Station,,0,1167354,230669,1,1
2343,293.0.2,5311354,Murray Central Station,,0,1167307,230669,1,1
2343,293.0.2,5311331,Murray Central Station,,0,1167686,230669,1,1
2343,293.0.2,5311336,Murray Central Station,,0,1167687,230669,1,1
2343,293.0.2,5311351,Murray Central Station,,0,1167684,230669,1,1
2343,293.0.2,5311356,Murray Central Station,,0,1167683,230669,1,1
2343,293.0.2,5311349,Murray Central Station,,0,1167685,230669,1,1
2343,293.0.2,5311330,Murray Central Station,,0,1167355,230669,1,1
2343,293.0.2,5311345,Murray Central Station,,0,1167354,230669,1,1
2343,293.0.2,5311343,Murray Central Station,,0,1167307,230669,1,1
2343,293.0.2,5311339,Murray Central Station,,0,1167686,230669,1,1
2343,293.0.2,5311335,Murray Central Station,,0,1167687,230669,1,1
2343,293.0.2,5311340,Murray Central Station,,0,1167684,230669,1,1
2343,293.0.2,5311353,Murray Central Station,,0,1167683,230669,1,1
2343,293.0.2,5311332,Murray Central Station,,0,1167685,230669,1,1
2343,293.0.2,5311337,Murray Central Station,,0,1167355,230669,1,1
2343,293.0.2,5311352,Murray Central Station,,0,1167354,230669,1,1
2343,293.0.2,5311355,Murray Central Station,,0,1167307,230669,1,1
2343,293.0.2,5311348,Murray Central Station,,0,1167686,230669,1,1
2343,293.0.2,5311329,Murray Central Station,,0,1167687,230669,1,1
2343,293.0.2,5311346,Murray Central Station,,0,1167684,230669,1,1
2343,293.0.2,5311344,Murray Central Station,,0,1167683,230669,1,1
2343,293.0.2,5311338,Murray Central Station,,0,1167685,230669,1,1
2343,293.0.2,5311342,Murray Central Station,,0,1167354,230669,1,1
2343,293.0.2,5311333,Murray Central Station,,0,1167686,230669,1,1
2343,293.0.2,5311350,Murray Central Station,,0,1167684,230669,1,1
2343,293.0.2,5311347,Murray Central Station,,0,1167685,230669,1,1
2343,293.0.2,5311359,Olympus Cove P+R,,1,1167686,230670,1,1
2343,293.0.2,5311364,Olympus Cove P+R,,1,1167687,230670,1,1
2343,293.0.2,5311378,Olympus Cove P+R,,1,1167684,230670,1,1
2343,293.0.2,5311383,Olympus Cove P+R,,1,1167683,230670,1,1
2343,293.0.2,5311376,Olympus Cove P+R,,1,1167685,230670,1,1
2343,293.0.2,5311358,Olympus Cove P+R,,1,1167355,230670,1,1
2343,293.0.2,5311372,Olympus Cove P+R,,1,1167354,230670,1,1
2343,293.0.2,5311370,Olympus Cove P+R,,1,1167307,230670,1,1
2343,293.0.2,5311367,Olympus Cove P+R,,1,1167686,230670,1,1
2343,293.0.2,5311363,Olympus Cove P+R,,1,1167687,230670,1,1
2343,293.0.2,5311368,Olympus Cove P+R,,1,1167684,230670,1,1
2343,293.0.2,5311380,Olympus Cove P+R,,1,1167683,230670,1,1
2343,293.0.2,5311360,Olympus Cove P+R,,1,1167685,230670,1,1
2343,293.0.2,5311365,Olympus Cove P+R,,1,1167355,230670,1,1
2343,293.0.2,5311379,Olympus Cove P+R,,1,1167354,230670,1,1
2343,293.0.2,5311382,Olympus Cove P+R,,1,1167307,230670,1,1
2343,293.0.2,5311375,Olympus Cove P+R,,1,1167686,230670,1,1
2343,293.0.2,5311357,Olympus Cove P+R,,1,1167687,230670,1,1
2343,293.0.2,5311373,Olympus Cove P+R,,1,1167684,230670,1,1
2343,293.0.2,5311371,Olympus Cove P+R,,1,1167683,230670,1,1
2343,293.0.2,5311366,Olympus Cove P+R,,1,1167685,230670,1,1
2343,293.0.2,5311362,Olympus Cove P+R,,1,1167355,230670,1,1
2343,293.0.2,5311369,Olympus Cove P+R,,1,1167354,230670,1,1
2343,293.0.2,5311381,Olympus Cove P+R,,1,1167307,230670,1,1
2343,293.0.2,5311361,Olympus Cove P+R,,1,1167686,230670,1,1
2343,293.0.2,5311377,Olympus Cove P+R,,1,1167684,230670,1,1
2343,293.0.2,5311374,Olympus Cove P+R,,1,1167685,230670,1,1
44246,293.0.2,5311482,South Jordan Station,,0,1167634,230671,1,1
44246,293.0.2,5311480,South Jordan Station,,0,1167633,230671,1,1
44246,293.0.2,5311472,South Jordan Station,,0,1167635,230671,1,1
44246,293.0.2,5311476,South Jordan Station,,0,1167636,230671,1,1
44246,293.0.2,5311474,South Jordan Station,,0,1167634,230671,1,1
44246,293.0.2,5311479,South Jordan Station,,0,1167633,230671,1,1
44246,293.0.2,5311470,South Jordan Station,,0,1167635,230671,1,1
44246,293.0.2,5311481,South Jordan Station,,0,1167636,230671,1,1
44246,293.0.2,5311473,South Jordan Station,,0,1167634,230671,1,1
44246,293.0.2,5311477,South Jordan Station,,0,1167633,230671,1,1
44246,293.0.2,5311475,South Jordan Station,,0,1167635,230671,1,1
44246,293.0.2,5311469,South Jordan Station,,0,1167636,230671,1,1
44246,293.0.2,5311478,South Jordan Station,,0,1167634,230671,1,1
44246,293.0.2,5311471,South Jordan Station,,0,1167633,230671,1,1
44246,293.0.2,5311483,South Jordan Station,,0,1167635,230671,1,1
44246,293.0.2,5311484,South Jordan Station,,0,1167636,230671,1,1
44246,293.0.2,5311499,Murray Central Station,,1,1167633,230672,1,1
44246,293.0.2,5311494,Murray Central Station,,1,1167635,230672,1,1
44246,293.0.2,5311485,Murray Central Station,,1,1167636,230672,1,1
44246,293.0.2,5311491,Murray Central Station,,1,1167634,230672,1,1
44246,293.0.2,5311496,Murray Central Station,,1,1167633,230672,1,1
44246,293.0.2,5311487,Murray Central Station,,1,1167635,230672,1,1
44246,293.0.2,5311498,Murray Central Station,,1,1167636,230672,1,1
44246,293.0.2,5311489,Murray Central Station,,1,1167634,230672,1,1
44246,293.0.2,5311492,Murray Central Station,,1,1167633,230672,1,1
44246,293.0.2,5311490,Murray Central Station,,1,1167635,230672,1,1
44246,293.0.2,5311495,Murray Central Station,,1,1167636,230672,1,1
44246,293.0.2,5311486,Murray Central Station,,1,1167634,230672,1,1
44246,293.0.2,5311497,Murray Central Station,,1,1167633,230672,1,1
44246,293.0.2,5311488,Murray Central Station,,1,1167635,230672,1,1
44246,293.0.2,5311493,Murray Central Station,,1,1167636,230672,1,1
44246,293.0.2,5311500,Murray Central Station,,1,1167634,230672,1,1
2061,293.0.2,5311539,West Kearns (6200 S + 5600 W),,0,1167701,230673,1,1
2061,293.0.2,5311545,West Kearns (6200 S + 5600 W),,0,1167700,230673,1,1
2061,293.0.2,5311542,West Kearns (6200 S + 5600 W),,0,1167701,230673,1,1
2061,293.0.2,5311538,West Kearns (6200 S + 5600 W),,0,1167700,230673,1,1
2061,293.0.2,5311541,West Kearns (6200 S + 5600 W),,0,1167701,230673,1,1
2061,293.0.2,5311537,West Kearns (6200 S + 5600 W),,0,1167700,230673,1,1
2061,293.0.2,5311540,West Kearns (6200 S + 5600 W),,0,1167701,230673,1,1
2061,293.0.2,5311536,West Kearns (6200 S + 5600 W),,0,1167700,230673,1,1
2061,293.0.2,5311544,West Kearns (6200 S + 5600 W),,0,1167701,230673,1,1
2061,293.0.2,5311535,West Kearns (6200 S + 5600 W),,0,1167700,230673,1,1
2061,293.0.2,5311533,West Kearns (6200 S + 5600 W),,0,1167701,230673,1,1
2061,293.0.2,5311543,West Kearns (6200 S + 5600 W),,0,1167700,230673,1,1
2061,293.0.2,5311534,West Kearns (6200 S + 5600 W),,0,1167701,230673,1,1
2061,293.0.2,5311546,West Kearns (6200 S + 5600 W),,0,1167700,230673,1,1
2061,293.0.2,5311547,West Kearns (6200 S + 5600 W),,0,1167701,230673,1,1
2061,293.0.2,5311548,West Kearns (6200 S + 5600 W),,0,1167700,230673,1,1
2061,293.0.2,5311556,Fashion Place West Station,,1,1167700,230674,1,1
2061,293.0.2,5311557,Fashion Place West Station,,1,1167701,230674,1,1
2061,293.0.2,5311553,Fashion Place West Station,,1,1167700,230674,1,1
2061,293.0.2,5311561,Fashion Place West Station,,1,1167701,230674,1,1
2061,293.0.2,5311555,Fashion Place West Station,,1,1167700,230674,1,1
2061,293.0.2,5311560,Fashion Place West Station,,1,1167701,230674,1,1
2061,293.0.2,5311554,Fashion Place West Station,,1,1167700,230674,1,1
2061,293.0.2,5311559,Fashion Place West Station,,1,1167701,230674,1,1
2061,293.0.2,5311552,Fashion Place West Station,,1,1167700,230674,1,1
2061,293.0.2,5311549,Fashion Place West Station,,1,1167701,230674,1,1
2061,293.0.2,5311558,Fashion Place West Station,,1,1167700,230674,1,1
2061,293.0.2,5311551,Fashion Place West Station,,1,1167701,230674,1,1
2061,293.0.2,5311550,Fashion Place West Station,,1,1167700,230674,1,1
2061,293.0.2,5311562,Fashion Place West Station,,1,1167701,230674,1,1
2061,293.0.2,5311563,Fashion Place West Station,,1,1167700,230674,1,1
2061,293.0.2,5311564,Fashion Place West Station,,1,1167701,230674,1,1
2069,293.0.2,5311603,Cottonwood Corporate Center,,0,1167704,230675,1,1
2069,293.0.2,5311604,Cottonwood Corporate Center,,0,1167706,230675,1,1
2069,293.0.2,5311605,Cottonwood Corporate Center,,0,1167422,230675,1,1
2069,293.0.2,5311592,Cottonwood Corporate Center,,0,1167707,230675,1,1
2069,293.0.2,5311594,Cottonwood Corporate Center,,0,1167705,230675,1,1
2069,293.0.2,5311595,Cottonwood Corporate Center,,0,1167704,230675,1,1
2069,293.0.2,5311596,Cottonwood Corporate Center,,0,1167706,230675,1,1
2069,293.0.2,5311597,Cottonwood Corporate Center,,0,1167422,230675,1,1
2069,293.0.2,5311598,Cottonwood Corporate Center,,0,1167707,230675,1,1
2069,293.0.2,5311599,Cottonwood Corporate Center,,0,1167705,230675,1,1
2069,293.0.2,5311600,Cottonwood Corporate Center,,0,1167704,230675,1,1
2069,293.0.2,5311601,Cottonwood Corporate Center,,0,1167706,230675,1,1
2069,293.0.2,5311602,Cottonwood Corporate Center,,0,1167422,230675,1,1
2069,293.0.2,5311593,Cottonwood Corporate Center,,0,1167707,230675,1,1
2069,293.0.2,5311606,Cottonwood Corporate Center,,0,1167705,230675,1,1
2069,293.0.2,5311607,Cottonwood Corporate Center,,0,1167704,230675,1,1
2069,293.0.2,5311619,Midvale Fort Union Station,,1,1167706,230676,1,1
2069,293.0.2,5311620,Midvale Fort Union Station,,1,1167422,230676,1,1
2069,293.0.2,5311609,Midvale Fort Union Station,,1,1167707,230676,1,1
2069,293.0.2,5311610,Midvale Fort Union Station,,1,1167705,230676,1,1
2069,293.0.2,5311611,Midvale Fort Union Station,,1,1167704,230676,1,1
2069,293.0.2,5311612,Midvale Fort Union Station,,1,1167706,230676,1,1
2069,293.0.2,5311613,Midvale Fort Union Station,,1,1167422,230676,1,1
2069,293.0.2,5311614,Midvale Fort Union Station,,1,1167707,230676,1,1
2069,293.0.2,5311615,Midvale Fort Union Station,,1,1167705,230676,1,1
2069,293.0.2,5311616,Midvale Fort Union Station,,1,1167704,230676,1,1
2069,293.0.2,5311617,Midvale Fort Union Station,,1,1167706,230676,1,1
2069,293.0.2,5311618,Midvale Fort Union Station,,1,1167422,230676,1,1
2069,293.0.2,5311608,Midvale Fort Union Station,,1,1167707,230676,1,1
2069,293.0.2,5311621,Midvale Fort Union Station,,1,1167705,230676,1,1
2069,293.0.2,5311622,Midvale Fort Union Station,,1,1167704,230676,1,1
2069,293.0.2,5311623,Midvale Fort Union Station,,1,1167706,230676,1,1
20160,293.0.2,5311700,Holladay (Cottonwood Corporate Center),,0,1167707,230677,1,1
20160,293.0.2,5311690,Holladay (Cottonwood Corporate Center),,0,1167705,230677,1,1
20160,293.0.2,5311695,Holladay (Cottonwood Corporate Center),,0,1167704,230677,1,1
20160,293.0.2,5311699,Holladay (Cottonwood Corporate Center),,0,1167706,230677,1,1
20160,293.0.2,5311689,Holladay (Cottonwood Corporate Center),,0,1167422,230677,1,1
20160,293.0.2,5311694,Holladay (Cottonwood Corporate Center),,0,1167707,230677,1,1
20160,293.0.2,5311698,Holladay (Cottonwood Corporate Center),,0,1167705,230677,1,1
20160,293.0.2,5311688,Holladay (Cottonwood Corporate Center),,0,1167704,230677,1,1
20160,293.0.2,5311693,Holladay (Cottonwood Corporate Center),,0,1167706,230677,1,1
20160,293.0.2,5311697,Holladay (Cottonwood Corporate Center),,0,1167422,230677,1,1
20160,293.0.2,5311687,Holladay (Cottonwood Corporate Center),,0,1167707,230677,1,1
20160,293.0.2,5311692,Holladay (Cottonwood Corporate Center),,0,1167705,230677,1,1
20160,293.0.2,5311696,Holladay (Cottonwood Corporate Center),,0,1167704,230677,1,1
