vehicleID,routeNum,destination,latitude,longitude,bearing,weekday,date,time
15001,1,University Hospital,40.75871,-111.9438,257.3,3,04/11/24,07:13:39
13003,1,Poplar Grove (Orange St),40.77148,-111.9021,266.8,3,04/11/24,07:13:39
15019,1,Poplar Grove (Orange St),40.7761,-111.9386,88.4,3,04/11/24,07:13:39
13008,1,University Hospital,40.77295,-111.8406,87,3,04/11/24,07:13:39
15008,1,University Hospital,40.75878,-111.944,61,3,04/11/24,07:13:39
17052,17,U of U (Union Building),40.77178,-111.8428,203.1,3,04/11/24,07:13:40
17048,17,U of U (Union Building),40.72485,-111.8975,97.9,3,04/11/24,07:13:40
23114,2,University Hospital,40.76709,-111.8712,133,3,04/11/24,07:13:40
23109,2,Salt Lake Central Station,40.76507,-111.8594,270.1,3,04/11/24,07:13:40
23113,2,University Hospital,40.76316,-111.9093,149.9,3,04/11/24,07:13:40
23104,2,Salt Lake Central Station,40.76942,-111.9021,266.6,3,04/11/24,07:13:40
20004,200,North Temple Station via Capitol Hill,40.65968,-111.8953,212,3,04/11/24,07:13:41
23004,200,North Temple Station via Capitol Hill,40.66013,-111.895,214.2,3,04/11/24,07:13:41
23016,200,Murray Central Station,40.77295,-111.8911,358.9,3,04/11/24,07:13:41
19002,200,Murray Central Station,40.75994,-111.8884,183.7,3,04/11/24,07:13:41
23025,200,Murray Central Station,40.77391,-111.9049,0,3,04/11/24,07:13:41
23007,200,North Temple Station via Capitol Hill,40.75979,-111.8881,0,3,04/11/24,07:13:41
23008,200,Murray Central Station,40.71078,-111.8884,180.7,3,04/11/24,07:13:41
23009,200,North Temple Station via Capitol Hill,40.70916,-111.8882,359.9,3,04/11/24,07:13:41
23020,200,Murray Central Station,40.65589,-111.894,265.7,3,04/11/24,07:13:41
24012,205,Poplar Grove (400 S + Redwood Rd),40.69287,-111.877,1.4,3,04/11/24,07:13:41
24005,205,Poplar Grove (400 S + Redwood Rd),40.67744,-111.8939,184.2,3,04/11/24,07:13:41
24009,205,Murray North Station,40.72511,-111.8769,180.4,3,04/11/24,07:13:41
24001,205,Murray North Station,40.76077,-111.9379,271.3,3,04/11/24,07:13:41
24007,205,Poplar Grove (400 S + Redwood Rd),40.78245,-111.911,269.8,3,04/11/24,07:13:41
18024,205,Murray North Station,40.78237,-111.9277,83,3,04/11/24,07:13:41
17026,209,Fashion Place West Station,40.769,-111.8654,180,3,04/11/24,07:13:42
18012,209,Fashion Place West Station,40.66724,-111.8651,174.9,3,04/11/24,07:13:42
18004,209,Fashion Place West Station,40.76399,-111.9097,173.3,3,04/11/24,07:13:42
13010,209,Salt Lake Central Station,40.63242,-111.8784,95.2,3,04/11/24,07:13:42
13031,209,Fashion Place West Station,40.72332,-111.8672,90,3,04/11/24,07:13:42
13002,209,Salt Lake Central Station,40.76001,-111.8653,3.1,3,04/11/24,07:13:42
15014,209,Salt Lake Central Station,40.77751,-111.8805,180.1,3,04/11/24,07:13:42
13001,209,Fashion Place West Station,40.76504,-111.9078,269.8,3,04/11/24,07:13:42
15023,209,Salt Lake Central Station,40.69717,-111.8654,0,3,04/11/24,07:13:42
12031,21,Central Pointe Station,40.72552,-111.8884,270.6,3,04/11/24,07:13:42
19009,21,Central Pointe Station,40.76458,-111.8451,159.8,3,04/11/24,07:13:42
12002,21,U of U (Union Building),40.76094,-111.8351,344.9,3,04/11/24,07:13:42
12004,21,U of U (Union Building),40.72578,-111.8512,85.2,3,04/11/24,07:13:42
17046,21,Central Pointe Station,40.73435,-111.8308,180.7,3,04/11/24,07:13:42
20010,21,U of U (Union Building),40.72538,-111.8978,85,3,04/11/24,07:13:42
17049,21,U of U (Union Building),40.72418,-111.8971,177.5,3,04/11/24,07:13:42
18013,213,U of U (Union Building),40.74542,-111.8538,1.5,3,04/11/24,07:13:43
17022,213,Midvale Center Station,40.76444,-111.8449,155.3,3,04/11/24,07:13:43
1702³,213,U of U (Union Building),40.6993,-111.9112,0.1,3,04/11/24,07:13:43
17053,213,Midvale Center Station,40.61048,-111.8907,0.1,3,04/11/24,07:13:43
18008,213,Midvale Center Station,40.70018,-111.8541,179.8,3,04/11/24,07:13:43
12012,213,U of U (Union Building),40.61833,-111.8596,111.8,3,04/11/24,07:13:43
15015,220,Salt Lake Central Station,40.74976,-111.8553,90.1,3,04/11/24,07:13:43
15006,220,Salt Lake Central Station,40.64063,-111.8349,0.5,3,04/11/24,07:13:43
15009,220,Sandy (9400 S P+R),40.76416,-111.9098,174.6,3,04/11/24,07:13:43
17017,220,Sandy (9400 S P+R),40.76928,-111.895,90.6,3,04/11/24,07:13:43
13036,220,Salt Lake Central Station,40.57885,-111.8332,267.6,3,04/11/24,07:13:43
13034,220,Sandy (9400 S P+R),40.71265,-111.8651,88.2,3,04/11/24,07:13:43
18010,223,North Temple Station,40.63227,-111.8087,144.9,3,04/11/24,07:13:43
19005,223,North Temple Station,40.74968,-111.8365,358.8,3,04/11/24,07:13:43
19010,223,Holladay (Cottonwood Corporate Center),40.77143,-111.8905,83.9,3,04/11/24,07:13:43
24003,4,Poplar Grove (400 S + Redwood Rd),40.75858,-111.8575,269.5,3,04/11/24,07:13:44
13038,4,Poplar Grove (400 S + Redwood Rd),40.68771,-111.7968,195,3,04/11/24,07:13:44
15020,4,Olympus Cove P+R,40.76927,-111.8944,96.5,3,04/11/24,07:13:44
24008,4,Olympus Cove P+R,40.76058,-111.9384,92.5,3,04/11/24,07:13:44
24002,4,Olympus Cove P+R,40.72583,-111.815,153.3,3,04/11/24,07:13:44
21086,455,U of U (Research Park),40.75534,-111.8339,148.9,3,04/11/24,07:13:45
14008,455,Ogden via Weber State,41.22268,-111.9789,350.1,3,04/11/24,07:13:45
21078,455,U of U (Research Park),40.81708,-111.919,182.1,3,04/11/24,07:13:45
14018,455,U of U (Research Park),41.09382,-111.9108,183.9,3,04/11/24,07:13:45
14009,455,Ogden via Weber State,40.75617,-111.8309,131.5,3,04/11/24,07:13:45
21083,455,Ogden via Weber State,40.99017,-111.8918,280.8,3,04/11/24,07:13:45
14004,455,U of U (Research Park),40.9291,-111.8743,95,3,04/11/24,07:13:45
17006,455,U of U (Research Park),41.23643,-111.9786,179.9,3,04/11/24,07:13:45
17014,455,Ogden via Weber State,41.14661,-111.9215,298.3,3,04/11/24,07:13:45
17034,455,Ogden via Weber State,40.87881,-111.8732,9.4,3,04/11/24,07:13:45
21073,455,Ogden via Weber State,40.76061,-111.8469,320.4,3,04/11/24,07:13:45
19001,470,Downtown Salt Lake City,41.20878,-111.9708,180.8,3,04/11/24,07:13:45
17056,470,Ogden,40.77163,-111.8986,269.2,3,04/11/24,07:13:45
17011,470,Ogden,40.75908,-111.8967,356.8,3,04/11/24,07:13:45
07001,470,Ogden,41.05731,-111.9652,134.9,3,04/11/24,07:13:45
14002,470,Downtown Salt Lake City,41.10849,-112.021,141.8,3,04/11/24,07:13:45
17004,470,Ogden,41.14035,-112.0259,0.4,3,04/11/24,07:13:45
14010,470,Downtown Salt Lake City,40.89972,-111.879,179.7,3,04/11/24,07:13:45
14016,470,Ogden,40.89778,-111.879,2,3,04/11/24,07:13:45
17001,470,Ogden,41.22698,-111.9698,270.8,3,04/11/24,07:13:45
14005,470,Downtown Salt Lake City,41.03153,-111.9366,139.5,3,04/11/24,07:13:45
18152,509,Salt Lake Central Station,40.729,-111.9865,349.7,3,04/11/24,07:13:45
18151,509,West Valley Central Station,40.76344,-111.9094,174.1,3,04/11/24,07:13:45
24011,509,West Valley Central Station,40.73055,-111.9682,357.1,3,04/11/24,07:13:45
18023,509,Salt Lake Central Station,40.69334,-111.9606,203,3,04/11/24,07:13:45
18022,509,Salt Lake Central Station,40.76067,-111.9032,88.3,3,04/11/24,07:13:45
15004,9,Poplar Grove (Orange St),40.76471,-111.8452,152.9,3,04/11/24,07:13:46
15013,9,Poplar Grove (Orange St),40.74987,-111.8791,269.5,3,04/11/24,07:13:46
15012,9,Poplar Grove (Orange St),40.7594,-111.8418,238.5,3,04/11/24,07:13:46
13004,9,U of U (Union Building),40.76155,-111.8369,55.1,3,04/11/24,07:13:46
15016,9,U of U (Union Building),40.74975,-111.8736,88.2,3,04/11/24,07:13:46
13033,9,U of U (Union Building),40.75887,-111.9438,60,3,04/11/24,07:13:46
07002,9,Poplar Grove (Orange St),40.76072,-111.8836,268.5,3,04/11/24,07:13:46
13044,9,U of U (Union Building),40.74804,-111.9295,180.5,3,04/11/24,07:13:46
13037,9,U of U (Union Building),40.75862,-111.944,250.5,3,04/11/24,07:13:46
15002,1,Poplar Grove (Orange St),40.76939,-111.8638,271.2,3,04/11/24,07:14:47
15021,1,University Hospital,40.76067,-111.9393,87.8,3,04/11/24,07:14:47
15003,1,University Hospital,40.76915,-111.891,91,3,04/11/24,07:14:47
13041,1,University Hospital,40.78147,-111.9169,178.9,3,04/11/24,07:14:47
15001,1,University Hospital,40.75871,-111.9438,257.3,3,04/11/24,07:14:47
13003,1,Poplar Grove (Orange St),40.77153,-111.9079,272,3,04/11/24,07:14:47
15019,1,Poplar Grove (Orange St),40.77395,-111.9331,179.8,3,04/11/24,07:14:47
13008,1,Poplar Grove (Orange St),40.77248,-111.8377,331.1,3,04/11/24,07:14:47
15008,1,University Hospital,40.75877,-111.944,61,3,04/11/24,07:14:47
17052,17,U of U (Union Building),40.7665,-111.8442,177.4,3,04/11/24,07:14:47
17048,17,U of U (Union Building),40.72485,-111.8975,97.9,3,04/11/24,07:14:47
23114,2,University Hospital,40.76497,-111.8707,86.9,3,04/11/24,07:14:48
23109,2,Salt Lake Central Station,40.76503,-111.8656,268.9,3,04/11/24,07:14:48
23113,2,University Hospital,40.76429,-111.9093,303.2,3,04/11/24,07:14:48
23104,2,Salt Lake Central Station,40.76581,-111.9027,181,3,04/11/24,07:14:48
20004,200,North Temple Station via Capitol Hill,40.65804,-111.8952,142.2,3,04/11/24,07:14:48
23004,200,North Temple Station via Capitol Hill,40.65972,-111.8953,211.6,3,04/11/24,07:14:48
23016,200,Murray Central Station,40.77581,-111.8911,2.6,3,04/11/24,07:14:48
19002,200,Murray Central Station,40.75994,-111.8884,183.7,3,04/11/24,07:14:48
23025,200,Murray Central Station,40.77391,-111.9049,0,3,04/11/24,07:14:48
23007,200,North Temple Station via Capitol Hill,40.76136,-111.8881,0.5,3,04/11/24,07:14:48
23008,200,Murray Central Station,40.70362,-111.8884,181.2,3,04/11/24,07:14:48
23009,200,North Temple Station via Capitol Hill,40.71246,-111.8881,1.9,3,04/11/24,07:14:48
23020,200,North Temple Station via Capitol Hill,40.65997,-111.895,24.6,3,04/11/24,07:14:48
24012,205,Poplar Grove (400 S + Redwood Rd),40.69971,-111.8769,1.3,3,04/11/24,07:14:48
24005,205,Poplar Grove (400 S + Redwood Rd),40.67744,-111.8939,184.2,3,04/11/24,07:14:48
24009,205,Murray North Station,40.72511,-111.8769,180.4,3,04/11/24,07:14:48
24001,205,Murray North Station,40.76077,-111.9379,271.3,3,04/11/24,07:14:48
24007,205,Poplar Grove (400 S + Redwood Rd),40.78452,-111.9368,300.1,3,04/11/24,07:14:48
18024,205,Murray North Station,40.78236,-111.921,89.7,3,04/11/24,07:14:48
17026,209,Fashion Place West Station,40.76522,-111.8654,182.3,3,04/11/24,07:14:49
18012,209,Fashion Place West Station,40.66602,-111.865,175.5,3,04/11/24,07:14:49
18004,209,Fashion Place West Station,40.76399,-111.9097,173.3,3,04/11/24,07:14:49
13010,209,Salt Lake Central Station,40.63163,-111.8665,96,3,04/11/24,07:14:49
13031,209,Fashion Place West Station,40.72288,-111.8654,176.3,3,04/11/24,07:14:49
13002,209,Salt Lake Central Station,40.76104,-111.8652,3.2,3,04/11/24,07:14:49
15014,209,Salt Lake Central Station,40.77606,-111.8776,180.9,3,04/11/24,07:14:49
13001,209,Fashion Place West Station,40.76366,-111.9095,163.5,3,04/11/24,07:14:49
15023,209,Salt Lake Central Station,40.69973,-111.8654,358.3,3,04/11/24,07:14:49
12031,21,Central Pointe Station,40.72552,-111.8891,270.6,3,04/11/24,07:14:49
19009,21,Central Pointe Station,40.76458,-111.8451,159.8,3,04/11/24,07:14:49
12002,21,U of U (Union Building),40.76543,-111.8368,353.3,3,04/11/24,07:14:49
12004,21,U of U (Union Building),40.72538,-111.8434,103.3,3,04/11/24,07:14:49
17046,21,Central Pointe Station,40.72861,-111.8308,180.3,3,04/11/24,07:14:49
20010,21,U of U (Union Building),40.7254,-111.8975,85,3,04/11/24,07:14:49
17049,21,U of U (Union Building),40.72419,-111.8971,177.5,3,04/11/24,07:14:49
18013,213,U of U (Union Building),40.74934,-111.8538,2,3,04/11/24,07:14:50
17022,213,Midvale Center Station,40.76444,-111.8449,155.3,3,04/11/24,07:14:50
1702³,213,U of U (Union Building),40.69971,-111.9034,92.4,3,04/11/24,07:14:50
18008,213,Midvale Center Station,40.70008,-111.8541,179.8,3,04/11/24,07:14:50
12012,213,U of U (Union Building),40.61825,-111.8591,106.9,3,04/11/24,07:14:50
15015,220,Salt Lake Central Station,40.75034,-111.8537,2.4,3,04/11/24,07:14:50
15006,220,Salt Lake Central Station,40.65138,-111.8349,0.2,3,04/11/24,07:14:50
15009,220,Sandy (9400 S P+R),40.76416,-111.9098,174.6,3,04/11/24,07:14:50
17017,220,Sandy (9400 S P+R),40.76925,-111.892,93.2,3,04/11/24,07:14:50
13036,220,Salt Lake Central Station,40.57886,-111.8332,267.6,3,04/11/24,07:14:50
13034,220,Sandy (9400 S P+R),40.71266,-111.8554,125.6,3,04/11/24,07:14:50
18010,223,North Temple Station,40.63227,-111.8087,144.9,3,04/11/24,07:14:51
19005,223,North Temple Station,40.75074,-111.834,89.6,3,04/11/24,07:14:51
19010,223,Holladay (Cottonwood Corporate Center),40.77171,-111.8847,90.8,3,04/11/24,07:14:51
24003,4,Poplar Grove (400 S + Redwood Rd),40.76078,-111.8673,270.1,3,04/11/24,07:14:51
13038,4,Poplar Grove (400 S + Redwood Rd),40.68771,-111.7968,195,3,04/11/24,07:14:51
15020,4,Olympus Cove P+R,40.76929,-111.8919,92.4,3,04/11/24,07:14:51
24008,4,Olympus Cove P+R,40.76057,-111.9384,92.5,3,04/11/24,07:14:51
24002,4,Olympus Cove P+R,40.7187,-111.8099,159.7,3,04/11/24,07:14:51
21086,455,U of U (Research Park),40.75534,-111.8339,148.9,3,04/11/24,07:14:52
14008,455,Ogden via Weber State,41.22472,-111.9801,0.6,3,04/11/24,07:14:52
21078,455,U of U (Research Park),40.80507,-111.9171,142.2,3,04/11/24,07:14:52
14018,455,U of U (Research Park),41.09234,-111.9118,180.5,3,04/11/24,07:14:52
14009,455,Ogden via Weber State,40.75619,-111.8309,131.5,3,04/11/24,07:14:52
21083,455,Ogden via Weber State,40.99697,-111.8975,338.4,3,04/11/24,07:14:52
14004,455,U of U (Research Park),40.92344,-111.8723,180,3,04/11/24,07:14:52
17006,455,U of U (Research Park),41.23112,-111.9787,180.9,3,04/11/24,07:14:52
17014,455,Ogden via Weber State,41.1524,-111.9362,317,3,04/11/24,07:14:52
17034,455,Ogden via Weber State,40.88407,-111.8723,359.2,3,04/11/24,07:14:52
21073,455,Ogden via Weber State,40.7609,-111.8502,249.9,3,04/11/24,07:14:52
19001,470,Downtown Salt Lake City,41.20487,-111.9709,180.8,3,04/11/24,07:14:52
17056,470,Ogden,40.77219,-111.8995,359.6,3,04/11/24,07:14:52
17011,470,Ogden,40.75908,-111.8967,356.8,3,04/11/24,07:14:52
07001,470,Ogden,41.0571,-111.9644,149.1,3,04/11/24,07:14:52
14002,470,Downtown Salt Lake City,41.10364,-112.0155,142.7,3,04/11/24,07:14:52
17004,470,Ogden,41.14035,-112.0259,0.4,3,04/11/24,07:14:52
14010,470,Downtown Salt Lake City,40.89785,-111.8791,183.1,3,04/11/24,07:14:52
14016,470,Ogden,40.9014,-111.879,359.7,3,04/11/24,07:14:52
17001,470,Ogden,41.22707,-111.9739,270.6,3,04/11/24,07:14:52
14005,470,Downtown Salt Lake City,41.02668,-111.9297,52.9,3,04/11/24,07:14:52
18152,509,Salt Lake Central Station,40.73082,-111.9851,90.4,3,04/11/24,07:14:53
18151,509,West Valley Central Station,40.76344,-111.9094,174.1,3,04/11/24,07:14:53
24011,509,West Valley Central Station,40.73055,-111.9682,357.1,3,04/11/24,07:14:53
18023,509,Salt Lake Central Station,40.69334,-111.9606,203,3,04/11/24,07:14:53
18022,509,Salt Lake Central Station,40.76157,-111.9025,359.5,3,04/11/24,07:14:53
15004,9,Poplar Grove (Orange St),40.76471,-111.8453,152.9,3,04/11/24,07:14:53
15013,9,Poplar Grove (Orange St),40.74987,-111.8828,269,3,04/11/24,07:14:53
15012,9,Poplar Grove (Orange St),40.7598,-111.8449,304.8,3,04/11/24,07:14:53
13004,9,U of U (Union Building),40.7621,-111.8359,56,3,04/11/24,07:14:53
15016,9,U of U (Union Building),40.74975,-111.8715,91.8,3,04/11/24,07:14:53
13033,9,U of U (Union Building),40.75887,-111.9439,60,3,04/11/24,07:14:53
07002,9,Poplar Grove (Orange St),40.76071,-111.8889,269.7,3,04/11/24,07:14:53
13044,9,U of U (Union Building),40.74379,-111.9298,204.7,3,04/11/24,07:14:53
13037,9,U of U (Union Building),40.75862,-111.944,250.5,3,04/11/24,07:14:53
15002,1,Poplar Grove (Orange St),40.76942,-111.872,270.7,3,04/11/24,07:15:54
15021,1,University Hospital,40.76125,-111.939,358.9,3,04/11/24,07:15:54
15003,1,University Hospital,40.76928,-111.8873,88.7,3,04/11/24,07:15:54
13041,1,University Hospital,40.77581,-111.9169,180.1,3,04/11/24,07:15:54
15001,1,University Hospital,40.7587,-111.9437,257.3,3,04/11/24,07:15:54
13003,1,Poplar Grove (Orange St),40.77158,-111.9127,271.9,3,04/11/24,07:15:54
15019,1,Poplar Grove (Orange St),40.77206,-111.9332,179,3,04/11/24,07:15:54
13008,1,Poplar Grove (Orange St),40.77252,-111.8378,331.1,3,04/11/24,07:15:54
15008,1,University Hospital,40.75877,-111.944,61,3,04/11/24,07:15:54
17052,17,Central Pointe Station,40.76486,-111.8453,184.9,3,04/11/24,07:15:54
17048,17,U of U (Union Building),40.72486,-111.8975,97.9,3,04/11/24,07:15:54
23114,2,University Hospital,40.765,-111.8664,90.2,3,04/11/24,07:15:55
23109,2,Salt Lake Central Station,40.76504,-111.8701,271.3,3,04/11/24,07:15:55
23113,2,University Hospital,40.76493,-111.9053,92.6,3,04/11/24,07:15:55
23104,2,Salt Lake Central Station,40.76509,-111.9065,269.9,3,04/11/24,07:15:55
20004,200,North Temple Station via Capitol Hill,40.65592,-111.8942,172.8,3,04/11/24,07:15:55
23004,200,North Temple Station via Capitol Hill,40.65969,-111.8953,211.6,3,04/11/24,07:15:55
23016,200,Murray Central Station,40.77623,-111.8909,15.7,3,04/11/24,07:15:55
19002,200,Murray Central Station,40.75993,-111.8884,183.7,3,04/11/24,07:15:55
23025,200,Murray Central Station,40.7739,-111.9049,0,3,04/11/24,07:15:55
23007,200,North Temple Station via Capitol Hill,40.76137,-111.8881,0.5,3,04/11/24,07:15:55
23008,200,Murray Central Station,40.70014,-111.8884,179,3,04/11/24,07:15:55
23009,200,North Temple Station via Capitol Hill,40.7176,-111.8881,359.4,3,04/11/24,07:15:55
23020,200,North Temple Station via Capitol Hill,40.66014,-111.895,208.1,3,04/11/24,07:15:55
24012,205,Poplar Grove (400 S + Redwood Rd),40.69971,-111.8769,1.3,3,04/11/24,07:15:56
24005,205,Poplar Grove (400 S + Redwood Rd),40.67743,-111.8939,184.2,3,04/11/24,07:15:56
24009,205,Murray North Station,40.72243,-111.8769,181.3,3,04/11/24,07:15:56
24001,205,Murray North Station,40.76077,-111.9379,271.3,3,04/11/24,07:15:56
24007,205,Poplar Grove (400 S + Redwood Rd),40.77615,-111.9373,89.9,3,04/11/24,07:15:56
18024,205,Murray North Station,40.7823,-111.9113,90.3,3,04/11/24,07:15:56
17026,209,Fashion Place West Station,40.7642,-111.8654,179.2,3,04/11/24,07:15:56
18012,209,Fashion Place West Station,40.66177,-111.865,199.9,3,04/11/24,07:15:56
18004,209,Fashion Place West Station,40.76399,-111.9097,173.3,3,04/11/24,07:15:56
13010,209,Salt Lake Central Station,40.63917,-111.8659,0.6,3,04/11/24,07:15:56
13031,209,Fashion Place West Station,40.71669,-111.8654,180.2,3,04/11/24,07:15:56
13002,209,Salt Lake Central Station,40.76104,-111.8652,3.2,3,04/11/24,07:15:56
15014,209,Salt Lake Central Station,40.77213,-111.8776,179,3,04/11/24,07:15:56
17042,209,Salt Lake Central Station,40.63363,-111.8982,182.7,3,04/11/24,07:15:56
13001,209,Fashion Place West Station,40.76408,-111.909,346.6,3,04/11/24,07:15:56
15023,209,Salt Lake Central Station,40.70056,-111.8654,352.9,3,04/11/24,07:15:56
12031,21,Central Pointe Station,40.7255,-111.8919,268.3,3,04/11/24,07:15:57
19009,21,Central Pointe Station,40.76458,-111.8451,159.8,3,04/11/24,07:15:57
12002,21,U of U (Union Building),40.76909,-111.8378,308.9,3,04/11/24,07:15:57
12004,21,U of U (Union Building),40.72545,-111.8415,84.8,3,04/11/24,07:15:57
17046,21,Central Pointe Station,40.72824,-111.8308,180.3,3,04/11/24,07:15:57
20010,21,U of U (Union Building),40.72541,-111.8927,90.3,3,04/11/24,07:15:57
17049,21,U of U (Union Building),40.72418,-111.8971,177.5,3,04/11/24,07:15:57
18013,213,U of U (Union Building),40.7502,-111.8537,1.5,3,04/11/24,07:15:57
17022,213,Midvale Center Station,40.76443,-111.8449,155.3,3,04/11/24,07:15:57
1702³,213,U of U (Union Building),40.69024,-111.9036,176.2,3,04/11/24,07:15:57
18008,213,Midvale Center Station,40.69927,-111.8541,179.8,3,04/11/24,07:15:57
12012,213,U of U (Union Building),40.62071,-111.8557,31.3,3,04/11/24,07:15:57
15015,220,Salt Lake Central Station,40.75158,-111.8537,359.6,3,04/11/24,07:15:58
15006,220,Salt Lake Central Station,40.65637,-111.8347,0.4,3,04/11/24,07:15:58
15009,220,Sandy (9400 S P+R),40.76416,-111.9098,174.6,3,04/11/24,07:15:58
17017,220,Sandy (9400 S P+R),40.76924,-111.8906,75.9,3,04/11/24,07:15:58
13036,220,Salt Lake Central Station,40.57886,-111.8331,267.6,3,04/11/24,07:15:58
13034,220,Sandy (9400 S P+R),40.71089,-111.8548,164.9,3,04/11/24,07:15:58
18010,223,North Temple Station,40.63227,-111.8087,144.9,3,04/11/24,07:15:58
19005,223,North Temple Station,40.75071,-111.8309,93.8,3,04/11/24,07:15:58
19010,223,Holladay (Cottonwood Corporate Center),40.77169,-111.8808,90.1,3,04/11/24,07:15:58
24003,4,Poplar Grove (400 S + Redwood Rd),40.76079,-111.8708,268.8,3,04/11/24,07:15:59
13038,4,Poplar Grove (400 S + Redwood Rd),40.68705,-111.7967,121.3,3,04/11/24,07:15:59
15020,4,Olympus Cove P+R,40.76898,-111.8884,185.2,3,04/11/24,07:15:59
24008,4,Olympus Cove P+R,40.76057,-111.9384,92.5,3,04/11/24,07:15:59
24002,4,Olympus Cove P+R,40.70898,-111.7991,134.3,3,04/11/24,07:15:59
21086,455,U of U (Research Park),40.75651,-111.8313,127.3,3,04/11/24,07:15:59
14008,455,Ogden via Weber State,41.22498,-111.979,91.5,3,04/11/24,07:15:59
21078,455,U of U (Research Park),40.79745,-111.9076,136.5,3,04/11/24,07:15:59
14018,455,U of U (Research Park),41.08311,-111.9111,181.7,3,04/11/24,07:15:59
14009,455,Ogden via Weber State,40.75619,-111.8309,131.5,3,04/11/24,07:15:59
21083,455,Ogden via Weber State,41.00114,-111.9007,322.5,3,04/11/24,07:15:59
14004,455,U of U (Research Park),40.91428,-111.8724,180.1,3,04/11/24,07:15:59
17006,455,U of U (Research Park),41.22348,-111.9789,181.2,3,04/11/24,07:15:59
17014,455,Ogden via Weber State,41.1524,-111.9362,317,3,04/11/24,07:15:59
17034,455,Ogden via Weber State,40.88644,-111.8677,324.8,3,04/11/24,07:15:59
21073,455,Ogden via Weber State,40.75861,-111.8566,269.9,3,04/11/24,07:15:59
19001,470,Downtown Salt Lake City,41.19815,-111.9735,220,3,04/11/24,07:16:00
17056,470,Ogden,40.77979,-111.8995,0.1,3,04/11/24,07:16:00
17011,470,Ogden,40.75909,-111.8967,356.8,3,04/11/24,07:16:00
07001,470,Ogden,41.05607,-111.9601,83.7,3,04/11/24,07:16:00
14002,470,Downtown Salt Lake City,41.09902,-112.011,143.2,3,04/11/24,07:16:00
17004,470,Ogden,41.1469,-112.026,0.1,3,04/11/24,07:16:00
14010,470,Downtown Salt Lake City,40.8937,-111.8798,250.8,3,04/11/24,07:16:00
14016,470,Ogden,40.90942,-111.879,359.9,3,04/11/24,07:16:00
17001,470,Ogden,41.22499,-111.9785,271,3,04/11/24,07:16:00
14005,470,Downtown Salt Lake City,41.02769,-111.9226,59,3,04/11/24,07:16:00
18152,509,Salt Lake Central Station,40.73084,-111.9803,90,3,04/11/24,07:16:00
18151,509,West Valley Central Station,40.76343,-111.9094,174.1,3,04/11/24,07:16:00
24011,509,West Valley Central Station,40.7309,-111.9687,270.1,3,04/11/24,07:16:00
18023,509,Salt Lake Central Station,40.69334,-111.9606,203,3,04/11/24,07:16:00
18022,509,Salt Lake Central Station,40.76504,-111.9046,249.9,3,04/11/24,07:16:00
15004,9,Poplar Grove (Orange St),40.76471,-111.8453,152.9,3,04/11/24,07:16:00
15013,9,Poplar Grove (Orange St),40.74989,-111.8857,267.2,3,04/11/24,07:16:00
15012,9,Poplar Grove (Orange St),40.75451,-111.8454,176.5,3,04/11/24,07:16:00
13004,9,U of U (Union Building),40.76389,-111.8361,338.4,3,04/11/24,07:16:00
15016,9,U of U (Union Building),40.74978,-111.8688,90.9,3,04/11/24,07:16:00
13033,9,U of U (Union Building),40.75887,-111.9438,60,3,04/11/24,07:16:00
07002,9,Poplar Grove (Orange St),40.76071,-111.8967,270,3,04/11/24,07:16:00
13044,9,U of U (Union Building),40.74042,-111.928,113.4,3,04/11/24,07:16:00
13037,9,U of U (Union Building),40.75862,-111.944,250.5,3,04/11/24,07:16:00
15002,1,Poplar Grove (Orange St),40.76936,-111.8827,269,3,04/11/24,07:17:01
15021,1,University Hospital,40.76525,-111.9391,359.1,3,04/11/24,07:17:01
15003,1,University Hospital,40.76923,-111.8829,91.4,3,04/11/24,07:17:01
13041,1,University Hospital,40.77184,-111.9169,179.9,3,04/11/24,07:17:01
15001,1,University Hospital,40.7587,-111.9437,257.3,3,04/11/24,07:17:01
13003,1,Poplar Grove (Orange St),40.77162,-111.9153,273,3,04/11/24,07:17:01
15019,1,Poplar Grove (Orange St),40.77164,-111.9352,271.8,3,04/11/24,07:17:01
13008,1,Poplar Grove (Orange St),40.77251,-111.8378,331.1,3,04/11/24,07:17:01
15008,1,University Hospital,40.75877,-111.944,61,3,04/11/24,07:17:01
17052,17,Central Pointe Station,40.76455,-111.845,167.5,3,04/11/24,07:17:02
17048,17,U of U (Union Building),40.72486,-111.8975,97.9,3,04/11/24,07:17:02
23114,2,University Hospital,40.76497,-111.8626,96.2,3,04/11/24,07:17:02
23109,2,Salt Lake Central Station,40.76721,-111.8726,269.2,3,04/11/24,07:17:02
23113,2,University Hospital,40.76746,-111.9025,359.3,3,04/11/24,07:17:02
23104,2,University Hospital,40.7643,-111.9093,307.2,3,04/11/24,07:17:02
20004,200,North Temple Station via Capitol Hill,40.65633,-111.8882,0.8,3,04/11/24,07:17:03
23004,200,North Temple Station via Capitol Hill,40.65969,-111.8953,211.6,3,04/11/24,07:17:03
23016,200,Murray Central Station,40.77993,-111.8894,89.1,3,04/11/24,07:17:03
19002,200,Murray Central Station,40.75993,-111.8884,183.7,3,04/11/24,07:17:03
23025,200,Murray Central Station,40.7739,-111.9049,0,3,04/11/24,07:17:03
